,business_id,alias,name,url,phone,review_count,rating,address,city,zip_code,country,state,coordinate_latitude,coordinate_longtitude,price
637,4EUiVxf2XxfwI9iVVpeWsw,proof-coffee-roasters-new-york-11,PROOF Coffee Roasters,https://www.yelp.com/biz/proof-coffee-roasters-new-york-11?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122348290,111,4.0,"2286 Adam Clayton Powell Jr Blvd,New York, NY 10030",New York,10030,US,NY,40.8149948120117,-73.9443664550781,$
638,-68EJ6yIbtfPUdWXwUnlEw,bread-and-joe-brooklyn-2,Bread & Joe,https://www.yelp.com/biz/bread-and-joe-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+15169459711,101,4.5,"618 4th Ave,Brooklyn, NY 11215",Brooklyn,11215,US,NY,40.66485,-73.99383,$
639,ZxWjyTmw84TCjjqAb82h-g,caffe-bene-new-york-18,Caffe Bene,https://www.yelp.com/biz/caffe-bene-new-york-18?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12125107957,175,3.0,"208 Ave A,New York, NY 10009",New York,10009,US,NY,40.729515,-73.980651,$
640,pGG-xx11-06m5lsyzk2k-Q,porto-rico-importing-co-new-york-3,Porto Rico Importing Co,https://www.yelp.com/biz/porto-rico-importing-co-new-york-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12125331982,209,4.5,"40 1/2 St Marks Pl,New York, NY 10003",New York,10003,US,NY,40.7283122638023,-73.9872996775373,$
641,C-8mGN7lt5rIraO5n-15ug,the-smith-new-york-2,The Smith,https://www.yelp.com/biz/the-smith-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12126442700,2698,4.0,"956 2nd Ave,New York, NY 10022",New York,10022,US,NY,40.755165,-73.967868,$$
642,foO2N-TrdPBO-dFn6M35TA,brooklyn-bagel-and-coffee-company-new-york-8,Brooklyn Bagel & Coffee Company,https://www.yelp.com/biz/brooklyn-bagel-and-coffee-company-new-york-8?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12124773070,128,4.5,"63 E 8th St,New York, NY 10003",New York,10003,US,NY,40.73104,-73.9932199,$
643,IIMhPl6Pi-Nv3mgEztBM_Q,water-witch-coffee-highlands,Water Witch Coffee,https://www.yelp.com/biz/water-witch-coffee-highlands?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17322042694,52,4.0,"67 Waterwitch Ave,Highlands, NJ 07732",Highlands,7732,US,NJ,40.4045257568359,-73.9936904907227,$
644,F1T2WFjUUC0PlRYRuE4ZSw,tete-a-tete-brooklyn,Tete A Tete,https://www.yelp.com/biz/tete-a-tete-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17186760783,255,3.5,"2601 E 14th St,Brooklyn, NY 11235",Brooklyn,11235,US,NY,40.5875314772129,-73.9551550894976,$$
645,9leK2QhjSicEvaLqDSYO7Q,terrys-coffee-shop-union-city,Terry's Coffee Shop,https://www.yelp.com/biz/terrys-coffee-shop-union-city?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12016175202,32,4.0,"3817 Bergenline Ave,Union City, NJ 07087",Union City,7087,US,NJ,40.7756954,-74.0266641,$
646,h42-x-yyEuuSV1RrPmfYWg,david-rubenstein-atrium-new-york,David Rubenstein Atrium,https://www.yelp.com/biz/david-rubenstein-atrium-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12128755350,82,4.0,"61 W 62nd St,New York, NY 10023",New York,10023,US,NY,40.77112,-73.98283,$
647,ZKUcDQAaoTSEBCXpVuGhSQ,uro-café-brooklyn-2,Uro Café,https://www.yelp.com/biz/uro-caf%C3%A9-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,,52,4.0,"277 Driggs Ave,Brooklyn, NY 11222",Brooklyn,11222,US,NY,40.722366,-73.948806,$
648,HmbSkSwJz1JTyLbb5kGEGQ,gombos-heimishe-bakery-brooklyn,Gombo's Heimishe Bakery,https://www.yelp.com/biz/gombos-heimishe-bakery-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187717701,39,4.5,"328 Kingston Ave,Brooklyn, NY 11213",Brooklyn,11213,US,NY,40.667839,-73.942551,$
649,WPyvus8FrNCuMU1KOjO74w,tm-ward-coffee-co-newark,TM Ward Coffee Co,https://www.yelp.com/biz/tm-ward-coffee-co-newark?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19736231202,63,4.5,"944 Broad St,Newark, NJ 07175",Newark,7175,US,NJ,40.7310542263148,-74.1744709544269,$
650,-AixNVwQogQlGjWKttuw5w,double-dutch-espresso-new-york,Double Dutch Espresso,https://www.yelp.com/biz/double-dutch-espresso-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16464298834,227,4.0,"2194 Frederick Douglass Blvd,New York, NY 10026",New York,10026,US,NY,40.805824,-73.953964,$$
651,fFbbQLGkb8DAtZXWeiC8YA,one-for-the-road-flushing,One For The Road,https://www.yelp.com/biz/one-for-the-road-flushing?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13477329732,47,4.5,"40-25 150th St,Flushing, NY 11354",Flushing,11354,US,NY,40.7633522,-73.8140952,$
652,5rsxRdTB5CvzBiLIMMwk_g,té-company-new-york,Té Company,https://www.yelp.com/biz/t%C3%A9-company-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,,143,5.0,"163 W 10th St,New York, NY 10014",New York,10014,US,NY,40.7346,-74.00193,$$
653,eq_jhDw9D38RAhyv09axTg,effys-cafe-new-york-7,Effy's Cafe,https://www.yelp.com/biz/effys-cafe-new-york-7?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122806200,233,4.0,"104 W 96th St,New York, NY 10025",New York,10025,US,NY,40.792959,-73.968184,$$
654,zUv1BNm_a9-3DkxrCG3tng,friedmans-new-york-70,Friedman's,https://www.yelp.com/biz/friedmans-new-york-70?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122681100,613,4.0,"450 10th Ave,New York, NY 10018",New York,10018,US,NY,40.755311,-73.998389,$$
655,25UVMrpxCoo5dN7K8mM0Cw,villabate-alba-brooklyn,Villabate Alba,https://www.yelp.com/biz/villabate-alba-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17183318430,505,4.0,"7001 18th Ave,Brooklyn, NY 11204",Brooklyn,11204,US,NY,40.61603,-73.99293,$$
656,Ojjkvq9JEmBxyk_yBwbO_A,une-tasse-cafe-bayonne,Une Tasse Cafe,https://www.yelp.com/biz/une-tasse-cafe-bayonne?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12014438729,35,4.5,"1052 Broadway,Bayonne, NJ 07002",Bayonne,7002,US,NJ,40.68375,-74.10112,$
657,uS9QqArAQnZrIvEjP2LwUw,o-kafe-jersey-city,O Kafe,https://www.yelp.com/biz/o-kafe-jersey-city?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12014200557,40,4.0,"230 Pavonia Ave,Jersey City, NJ 07302",Jersey City,7302,US,NJ,40.7278,-74.04349,$
658,r3SmFWVVoBBIIvsAGlTy5Q,coffee-z-flatbush-ditmas-park-4,Coffee Z,https://www.yelp.com/biz/coffee-z-flatbush-ditmas-park-4?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17184849119,67,4.0,"30 Newkirk Plz,Flatbush - Ditmas Park, NY 11226",Flatbush - Ditmas Park,11226,US,NY,40.634608649598,-73.9628584608144,$
659,TvO9E0Eh2JmqfxAjilo8FQ,joe-coffee-company-new-york-2,Joe Coffee Company,https://www.yelp.com/biz/joe-coffee-company-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12129246750,344,4.0,"141 Waverly Pl,New York, NY 10014",New York,10014,US,NY,40.7332972,-74.0005659,$
660,-MDpSeMiCsvfz9TueedWwg,la-colombe-coffee-new-york-3,La Colombe Coffee,https://www.yelp.com/biz/la-colombe-coffee-new-york-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122200415,162,4.5,"67 Wall St,New York, NY 10005",New York,10005,US,NY,40.7056896627839,-74.0083486272612,$$
661,Lwr5jSQ-F7jzoJ82xPAjNA,matto-espresso-new-york-19,Matto Espresso,https://www.yelp.com/biz/matto-espresso-new-york-19?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122444281,68,4.5,"3495 Broadway,New York, NY 10031",New York,10031,US,NY,40.825015,-73.951832,$
662,vT34ppBwhM8hFJqHTxt0wQ,fresh-start-organic-market-and-eatery-astoria-3,Fresh Start Organic Market and Eatery,https://www.yelp.com/biz/fresh-start-organic-market-and-eatery-astoria-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17182047868,107,3.5,"29-13 23rd Ave,Astoria, NY 11105",Astoria,11105,US,NY,40.775131,-73.913196,$$
663,u-1o6fSvTnqLBtqFuLFqNw,budapest-cafe-and-restaurant-new-york,Budapest Cafe and Restaurant,https://www.yelp.com/biz/budapest-cafe-and-restaurant-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12123271105,263,3.5,"1631 2nd Ave,New York, NY 10028",New York,10028,US,NY,40.77715,-73.95264,$$
664,taq52SH3Re5g6UeM_uNFjg,r-café-and-tea-boutique-new-rochelle,R Café & Tea Boutique,https://www.yelp.com/biz/r-caf%C3%A9-and-tea-boutique-new-rochelle?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19143581841,149,4.5,"302 Huguenot St,New Rochelle, NY 10801",New Rochelle,10801,US,NY,40.9091747002281,-73.7841916857726,$$
665,H_V8VZtIv34atqpI-Z86CQ,bagel-pub-brooklyn-2,Bagel Pub,https://www.yelp.com/biz/bagel-pub-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187742243,324,3.5,"775 Franklin Ave,Brooklyn, NY 11238",Brooklyn,11238,US,NY,40.672237,-73.957107,$
666,pfbIskfmnrEKiWBYfpOsQw,paris-baguette-rego-park,Paris Baguette,https://www.yelp.com/biz/paris-baguette-rego-park?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17188978688,81,4.0,"96-33 Queens Blvd,Rego Park, NY 11374",Rego Park,11374,US,NY,40.7301166012797,-73.8615339249372,$
667,FZondPERwmoM9ngJGs6n2g,aleef-cafe-new-york,Aleef Cafe,https://www.yelp.com/biz/aleef-cafe-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13475379686,18,3.5,"333 W 39th St,New York, NY 10018",New York,10018,US,NY,40.75617,-73.99259,$
668,L9YxBR9YmJUWnlg4Kv4xNQ,buttercup-bake-shop-new-york-2,Buttercup Bake Shop,https://www.yelp.com/biz/buttercup-bake-shop-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12123504144,886,3.5,"973 2nd Ave,New York, NY 10022",New York,10022,US,NY,40.75595,-73.96808,$$
669,KQ32t4rO6yxgbegUUZ05PQ,chocolatte-brooklyn-6,Chocolatte,https://www.yelp.com/biz/chocolatte-brooklyn-6?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17187733770,13,4.0,"1354 Coney Island Ave,Brooklyn, NY 11230",Brooklyn,11230,US,NY,40.6244988,-73.965271,$$
670,33-gzFrwKaorMCvxR7fTNg,chat-noir-rockville-centre,Chat Noir,https://www.yelp.com/biz/chat-noir-rockville-centre?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+15162088521,408,4.0,"230 Merrick Rd,Rockville Centre, NY 11570",Rockville Centre,11570,US,NY,40.65627,-73.64746,$$
671,A5YzhzVxX7JigLl5kmYbGg,eleva-coffee-new-york-3,Eleva Coffee,https://www.yelp.com/biz/eleva-coffee-new-york-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16468472367,38,4.5,"85 Delancey St,New York, NY 10002",New York,10002,US,NY,40.7187330651087,-73.9896157756448,$
672,d98_3gv2bX7EUaDXj1hyxA,buzios-boutique-new-york,Buzios Boutique,https://www.yelp.com/biz/buzios-boutique-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12128696552,14,4.5,"17-19 W 45th St,Fl 8,New York, NY 10036",New York,10036,US,NY,40.7559967,-73.9803101,$$
673,A6GyXMviDoAjIrHJGo0RBw,bonelle-pastry-shop-forest-hills,Bonelle Pastry Shop,https://www.yelp.com/biz/bonelle-pastry-shop-forest-hills?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17185751792,131,4.5,"10830 Ascan Ave,Forest Hills, NY 11375",Forest Hills,11375,US,NY,40.7177922,-73.8407207,$$
674,Z0vgO-JoBL5bZ5U_8DfMfQ,firefly-petite-café-bistro-sunnyside,Firefly Petite Café Bistro,https://www.yelp.com/biz/firefly-petite-caf%C3%A9-bistro-sunnyside?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17182551591,140,4.0,"4512 43rd Ave,Sunnyside, NY 11104",Sunnyside,11104,US,NY,40.744795,-73.9187923,$$
675,-oxx1-xcHh6GBiaZ0F6-yA,east-one-coffee-roasters-new-york,East One Coffee Roasters,https://www.yelp.com/biz/east-one-coffee-roasters-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,,20,5.0,"128 Baxter St,New York, NY 10013",New York,10013,US,NY,40.71826,-73.99898,$$
676,V0lISq2CcalvgAxAHMLwgA,astoria-coffee-astoria,Astoria Coffee,https://www.yelp.com/biz/astoria-coffee-astoria?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13476193915,300,4.5,"30-04 30th St,Astoria, NY 11102",Astoria,11102,US,NY,40.7671240865304,-73.9224924303384,$
677,SZXOfQbLyF3C5GwYBj6VvA,saltwater-coffee-new-york,Saltwater Coffee,https://www.yelp.com/biz/saltwater-coffee-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19178812245,224,4.5,"345 E 12th St,New York, NY 10003",New York,10003,US,NY,40.7304578,-73.9839175,$$
678,SP6PP2FBAVT6gGQXqf4tkw,bk-bagels-brooklyn-2,Bk Bagels,https://www.yelp.com/biz/bk-bagels-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17184432323,135,4.0,"1120 Broadway,Brooklyn, NY 11221",Brooklyn,11221,US,NY,40.693622,-73.929771,$
679,1Au-74qnl8CTmQ9NBscSRA,box-kite-coffee-new-york-4,Box Kite Coffee,https://www.yelp.com/biz/box-kite-coffee-new-york-4?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12125748202,146,4.0,"128 W 72nd St,New York, NY 10023",New York,10023,US,NY,40.77763,-73.98003,$
680,IKB1DhFCLFY98mTt_l6u2A,stumptown-coffee-roasters-new-york-2,Stumptown Coffee Roasters,https://www.yelp.com/biz/stumptown-coffee-roasters-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13474147802,435,4.0,"30 W 8th St,New York, NY 10011",New York,10011,US,NY,40.7328193931365,-73.9979619990999,$$
681,VLMxyAe_l9vvyFd5vEPZ4g,bee-cafe-woodside,Bee Cafe,https://www.yelp.com/biz/bee-cafe-woodside?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13473219098,40,4.5,"60-11 39th Ave,Woodside, NY 11377",Woodside,11377,US,NY,40.7475304,-73.9030796,$
682,0xk8TyGZrKMDbEwg1KbjGw,benvenuto-cafe-new-york-7,Benvenuto Cafe,https://www.yelp.com/biz/benvenuto-cafe-new-york-7?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12122192373,170,3.0,"369 Greenwich St,New York, NY 10013",New York,10013,US,NY,40.719312,-74.010114,$$
683,rmySpu2HR1ieFVeDa7bj_A,yura-on-madison-new-york,Yura on Madison,https://www.yelp.com/biz/yura-on-madison-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12128601598,146,3.5,"1350 Madison Ave,New York, NY 10128",New York,10128,US,NY,40.7864899,-73.9549479,$$
684,VhkXhX5lhurpdrFlA6IFjw,margaret-palca-bakes-brooklyn-2,Margaret Palca Bakes,https://www.yelp.com/biz/margaret-palca-bakes-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17188029771,54,4.0,"191 Columbia St,Brooklyn, NY 11231",Brooklyn,11231,US,NY,40.685459,-74.002197,$
685,rUmYzsdlt8K6f_x7qH3SsQ,nostrand-donut-shop-brooklyn,Nostrand Donut Shop,https://www.yelp.com/biz/nostrand-donut-shop-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17188263008,40,4.0,"1449 Nostrand Ave,Brooklyn, NY 11226",Brooklyn,11226,US,NY,40.651,-73.94943,$
686,rUBFgZU3QTk7IOgpccE8Og,inwood-farm-new-york,Inwood Farm,https://www.yelp.com/biz/inwood-farm-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12129427451,622,4.0,"600 W 218th St,New York, NY 10034",New York,10034,US,NY,40.87266,-73.918244,$$
687,mv4A3Yl90ZLONO03ksqRrg,ix-restaurant-brooklyn-3,Ix Restaurant,https://www.yelp.com/biz/ix-restaurant-brooklyn-3?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+13475336920,151,4.5,"43 Lincoln Rd,Brooklyn, NY 11225",Brooklyn,11225,US,NY,40.6609148441096,-73.9613892462263,$$
688,rrxcBTWS827bJ4oBr5a_ww,silvana-new-york,Silvana,https://www.yelp.com/biz/silvana-new-york?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16466924935,279,3.5,"300 W 116th St,New York, NY 10026",New York,10026,US,NY,40.8043464658849,-73.9556999961065,$$
689,2HfGxBjtBE2ksxWoHAfNFQ,nicoletti-coffee-roasters-brooklyn-2,Nicoletti Coffee Roasters,https://www.yelp.com/biz/nicoletti-coffee-roasters-brooklyn-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17182322259,19,4.5,"6723 13th Ave,Brooklyn, NY 11219",Brooklyn,11219,US,NY,40.624229,-74.003028,$$
690,6OR2yWbTiaBrqLwNnGNaMA,milk-and-hops-new-york-6,Milk and Hops,https://www.yelp.com/biz/milk-and-hops-new-york-6?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+12129891999,101,4.5,"166 9th Ave,New York, NY 10011",New York,10011,US,NY,40.7446831,-74.0023905374366,$$
691,yzlghjSeayns49dHcw2gPQ,c-m-coffee-shop-brooklyn,C M Coffee Shop,https://www.yelp.com/biz/c-m-coffee-shop-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17183810262,49,4.5,"340 Stanhope St,Brooklyn, NY 11237",Brooklyn,11237,US,NY,40.7035535,-73.9173886,$
692,oWFl4gLa9Pd67O6C9z8NeQ,matchaful-new-york-5,Matchaful,https://www.yelp.com/biz/matchaful-new-york-5?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+16468961058,83,4.5,"359 Canal St,New York, NY 10013",New York,10013,US,NY,40.72109,-74.00398,$$
693,0Wc7kKBfXO-DRTMLbF4ong,ladybird-bakery-brooklyn,Ladybird Bakery,https://www.yelp.com/biz/ladybird-bakery-brooklyn?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+17184998108,348,4.0,"1112 8th Ave,Brooklyn, NY 11215",Brooklyn,11215,US,NY,40.664253,-73.980626,$$
694,LzxMKnP0Zf5XoRC1VInCZg,sweet-churros-new-york-2,Sweet Churros,https://www.yelp.com/biz/sweet-churros-new-york-2?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+19178471878,448,4.0,"11 W 32nd St,New York, NY 10001",New York,10001,US,NY,40.747737,-73.986212,$
695,nMrv9mO5XSdsSO2wYZ-B-A,matto-espresso-new-york-18,Matto Espresso,https://www.yelp.com/biz/matto-espresso-new-york-18?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,,51,4.0,"530 Columbus Ave,New York, NY 10024",New York,10024,US,NY,40.78626,-73.97257,$
696,dpEKzQ9o3tTo4xBjJuimcw,grassroots-glen-head,Grassroots,https://www.yelp.com/biz/grassroots-glen-head?adjust_creative=XCA5Kc7RlIdeGhJ7qoZSYA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XCA5Kc7RlIdeGhJ7qoZSYA,+15166711616,24,4.5,"671 Glen Cove Ave,Glen Head, NY 11545",Glen Head,11545,US,NY,40.8325,-73.63025,$$
